id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
32196,Hyperliquid,HYPE,hyperliquid,108,2024-07-15T10:14:50.000Z,"{decentralized-exchange-dex-token,defi,derivatives,layer-1,hyperliquid-ecosystem,binance-ecosystem,binance-listing}",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12657273909.608171,,2025-06-25T07:42:00.000Z,37.90377849553181,299682683.74680984,-48.2785,0.75041537,1.7565952,-6.26357654,-2.63459326,108.17327578,162.56942412,12657139768.136076,0.3853,37903778495.53,,2025-06-25T07:42:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-06-25 13:14:20.339770
1831,Bitcoin Cash,BCH,bitcoin-cash,1028,2017-07-23T00:00:00.000Z,"{mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,bitcoin-cash-ecosystem,layer-1,2017-2018-alt-season,made-in-america,binance-ecosystem,binance-listing}",21000000.0,19888475.0,19888475.0,False,,12,,,,2025-06-25T07:42:00.000Z,480.8440679485541,522217782.7140401,14.1262,0.29339986,5.28613951,2.02602945,12.96829835,29.74713371,43.0255613,9563255224.29312,0.2911,10097725426.92,,2025-06-25T07:42:00.000Z,,,,,,2025-06-25 13:14:20.339770
20947,Sui,SUI,sui,689,2022-07-12T08:03:11.000Z,"{binance-launchpool,coinbase-ventures-portfolio,binance-labs-portfolio,electric-capital-portfolio,a16z-portfolio,sui-ecosystem,layer-1,move-vm,cmc-crypto-yearbook-2024-2025,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",10000000000.0,3396671135.3644433,10000000000.0,False,,13,3396671135.36,9561823732.821415,,2025-06-25T07:43:00.000Z,2.8150572580550968,1029582975.9301493,-47.801,0.49525483,-0.10784162,-1.79124685,-22.51458171,-21.18508071,2.30434618,9561823732.833921,0.2909,28150572580.55,,2025-06-25T07:43:00.000Z,,,,,,2025-06-25 13:14:20.339770
1975,Chainlink,LINK,chainlink,2024,2017-09-20T00:00:00.000Z,"{platform,defi,oracles,smart-contracts,ethereum-ecosystem,polkadot,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,terra-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosystem,cross-chain,cardano,injective-ecosystem,bnb-chain-ecosystem,optimism-ecosystem,real-world-assets,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,milkomeda-ecosystem,energi-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,678099970.4527867,1000000000.0,False,,14,,,,2025-06-25T07:43:00.000Z,13.440701488513513,514132593.1832983,-13.7794,0.39805388,2.88974863,2.75964493,-15.55648926,-11.46642471,-13.89952528,9114139282.225739,0.2773,13440701488.51,,2025-06-25T07:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-06-25 13:14:20.339770
3957,UNUS SED LEO,LEO,unus-sed-leo,61,2019-05-21T00:00:00.000Z,"{marketplace,centralized-exchange,discount-token,payments,ethereum-ecosystem,kenetic-capital-portfolio,alameda-research-portfolio}",,923177120.9,985239504.0,False,,15,,,,2025-06-25T07:43:00.000Z,9.017409552271243,1957578.71394003,-35.4527,-0.09590434,-1.43018698,-1.74269064,1.39542291,-0.38420475,-7.54927811,8324666188.441924,0.2533,8884308114.64,,2025-06-25T07:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-06-25 13:14:20.339770
1,Bitcoin,BTC,bitcoin,12228,2010-07-13T00:00:00.000Z,"{mineable,pow,sha-256,store-of-value,state-channel,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,galaxy-digital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,bitcoin-ecosystem,layer-1,ftx-bankruptcy-estate,2017-2018-alt-season,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",21000000.0,19883184.0,19883184.0,False,,1,,,,2025-06-25T07:44:00.000Z,106712.7326911576,46614147227.842155,-29.6187,0.23563435,1.34326315,1.67553591,-3.03272256,12.54425554,22.22066067,2121788899241.1016,64.5614,2240967386514.31,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:15:22.123110
1027,Ethereum,ETH,ethereum,10357,2015-08-07T00:00:00.000Z,"{pos,smart-contracts,ethereum-ecosystem,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,ethereum-pow-ecosystem,layer-1,ftx-bankruptcy-estate,sora-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,120718763.3691325,120718763.3691325,True,,2,,,,2025-06-25T07:43:00.000Z,2448.1748409136903,18811470529.7122,-27.5382,0.18598771,1.89767303,-3.27184271,-5.28085446,35.6276087,20.85099676,295540639306.5234,8.9922,295540639306.52,,2025-06-25T07:43:00.000Z,,,,,,2025-06-25 13:15:22.123110
825,Tether USDt,USDT,tether,133810,2015-02-25T00:00:00.000Z,"{stablecoin,asset-backed-stablecoin,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,156691510868.98206,159826220710.2283,True,,3,,,,2025-06-25T07:43:00.000Z,1.0003581091046965,68805800583.07784,-33.4118,-0.01336,-0.03145191,0.01805332,-0.00951108,-0.00661716,0.01157461,156747623525.6529,4.7692,159883455935.03,,2025-06-25T07:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-06-25 13:15:22.123110
52,XRP,XRP,xrp,1632,2013-08-04T00:00:00.000Z,"{medium-of-exchange,enterprise-solutions,xrp-ecosystem,arrington-xrp-capital-portfolio,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,ftx-bankruptcy-estate,2017-2018-alt-season,klaytn-ecosystem,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",100000000000.0,58938652386.0,99986013292.0,False,,4,,,,2025-06-25T07:44:00.000Z,2.1859795531096267,3002902292.457181,-39.142,0.20778137,0.0347066,1.49114659,-7.03893571,-2.45142439,-7.2216637,128838689003.63191,3.9201,218597955310.96,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:15:22.123110
1839,BNB,BNB,bnb,2592,2017-07-25T00:00:00.000Z,"{marketplace,centralized-exchange,payments,smart-contracts,alameda-research-portfolio,multicoin-capital-portfolio,bnb-chain-ecosystem,layer-1,alleged-sec-securities,celsius-bankruptcy-estate,binance-ecosystem,binance-listing}",,140885743.73,140885743.73,False,,5,,,,2025-06-25T07:44:00.000Z,645.8361578308678,1594387150.3835125,-10.6435,0.08798249,0.94442966,-0.85884787,-4.23388328,6.90272743,1.92301979,90989107423.72746,2.7686,90989107423.73,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:15:22.123110
5426,Solana,SOL,solana,940,2020-04-10T00:00:00.000Z,"{pos,platform,solana-ecosystem,cms-holdings-portfolio,kenetic-capital-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,okx-ventures-portfolio,layer-1,ftx-bankruptcy-estate,alleged-sec-securities,cmc-crypto-awards-2024,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,531332387.465298,603871580.1213876,True,,6,525236893.3,77264689797.37943,,2025-06-25T07:44:00.000Z,147.10446045009272,3412976309.4787374,-41.6487,0.51406431,1.58744381,-0.4225945,-17.34791227,-3.15746319,6.01040996,78161364177.74226,2.3783,88832202974.9,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:15:22.123110
3408,USDC,USDC,usd-coin,28864,2018-10-08T00:00:00.000Z,"{medium-of-exchange,stablecoin,asset-backed-stablecoin,coinbase-ventures-portfolio,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,61727021733.2419,61727021733.2419,False,,7,60901219650.23,60895624696.301346,,2025-06-25T07:43:00.000Z,0.9999081306752018,10933349460.729391,-30.0679,-0.00850342,-0.00305632,-0.00295136,0.00095659,-0.00353812,-0.00340483,61721350913.43346,1.8779,61721350913.43,,2025-06-25T07:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-06-25 13:15:22.123110
1958,TRON,TRX,tron,1190,2017-09-13T00:00:00.000Z,"{media,payments,tron-ecosystem,layer-1,dwf-labs-portfolio,alleged-sec-securities,2017-2018-alt-season,tron20-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,94811091071.5717,94811100848.7465,True,,8,71659659264.0,19638638393.26936,,2025-06-25T07:44:00.000Z,0.27405430886740645,466549756.84282756,-37.1626,-0.1031027,0.93209862,-0.04794751,0.62788735,11.01814854,17.69284799,25983388036.584312,0.7906,25983390716.06,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:15:22.123110
74,Dogecoin,DOGE,dogecoin,1240,2013-12-15T00:00:00.000Z,"{mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,osmosis-ecosystem,ftx-bankruptcy-estate,animal-memes,made-in-america,binance-ecosystem,binance-listing}",,149829846383.7052,149829846383.7052,True,,9,,,,2025-06-25T07:44:00.000Z,0.16666711131665438,862844593.5981163,-41.5403,0.2640104,1.88273843,-2.63835431,-27.40796495,-10.80094359,-14.82746233,24971707685.79022,0.7598,24971707685.79,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:15:22.123110
2010,Cardano,ADA,cardano,1534,2017-10-01T00:00:00.000Z,"{dpos,pos,platform,research,smart-contracts,staking,cardano-ecosystem,cardano,layer-1,alleged-sec-securities,2017-2018-alt-season,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",45000000000.0,35372023764.01945,44995088366.06753,False,,10,,,,2025-06-25T07:44:00.000Z,0.5854990024875097,653409802.476119,-43.6912,0.45795939,-0.02249481,-4.70492171,-24.23496433,-20.0970637,-20.70549435,20710284629.797874,0.6301,26347455111.94,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:15:22.123110
32196,Hyperliquid,HYPE,hyperliquid,108,2024-07-15T10:14:50.000Z,"{decentralized-exchange-dex-token,defi,derivatives,layer-1,hyperliquid-ecosystem,binance-ecosystem,binance-listing}",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12669256540.062641,,2025-06-25T07:44:00.000Z,37.93966197042408,299555708.0581375,-48.3133,0.86242372,2.0045244,-6.18740763,-2.49549931,108.37761341,163.00945612,12669122271.598928,0.3855,37939661970.42,,2025-06-25T07:44:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-06-25 13:15:22.123110
1831,Bitcoin Cash,BCH,bitcoin-cash,1028,2017-07-23T00:00:00.000Z,"{mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,bitcoin-cash-ecosystem,layer-1,2017-2018-alt-season,made-in-america,binance-ecosystem,binance-listing}",21000000.0,19888475.0,19888475.0,False,,12,,,,2025-06-25T07:44:00.000Z,481.3048439617225,522424611.66531587,14.4877,0.34339742,5.45447922,2.14136649,13.08719169,29.87630712,43.16797882,9572419356.51162,0.2913,10107401723.2,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:15:22.123110
20947,Sui,SUI,sui,689,2022-07-12T08:03:11.000Z,"{binance-launchpool,coinbase-ventures-portfolio,binance-labs-portfolio,electric-capital-portfolio,a16z-portfolio,sui-ecosystem,layer-1,move-vm,cmc-crypto-yearbook-2024-2025,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",10000000000.0,3396671135.3644433,10000000000.0,False,,13,3396671135.36,9562364341.930944,,2025-06-25T07:44:00.000Z,2.8152164165629374,1029388890.55086,-47.8269,0.4974321,-0.1292136,-1.78724999,-22.51085296,-21.17243258,2.30858845,9562364341.943453,0.2909,28152164165.63,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:15:22.123110
1975,Chainlink,LINK,chainlink,2024,2017-09-20T00:00:00.000Z,"{platform,defi,oracles,smart-contracts,ethereum-ecosystem,polkadot,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,terra-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosystem,cross-chain,cardano,injective-ecosystem,bnb-chain-ecosystem,optimism-ecosystem,real-world-assets,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,milkomeda-ecosystem,energi-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,678099970.4527867,1000000000.0,False,,14,,,,2025-06-25T07:44:00.000Z,13.440310887994357,514138459.1168873,-13.8012,0.39467706,2.87531211,2.75547095,-15.5647134,-11.46880412,-13.89333937,9113874416.02524,0.2773,13440310887.99,,2025-06-25T07:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-06-25 13:15:22.123110
3957,UNUS SED LEO,LEO,unus-sed-leo,61,2019-05-21T00:00:00.000Z,"{marketplace,centralized-exchange,discount-token,payments,ethereum-ecosystem,kenetic-capital-portfolio,alameda-research-portfolio}",,923177120.9,985239504.0,False,,15,,,,2025-06-25T07:44:00.000Z,9.01750742393269,1957826.28537245,-35.4393,-0.0953313,-1.42932578,-1.74254039,1.3969677,-0.38320129,-7.54825898,8324756541.320557,0.2533,8884404541.67,,2025-06-25T07:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-06-25 13:15:22.123110
1,Bitcoin,BTC,bitcoin,12228,2010-07-13T00:00:00.000Z,"{mineable,pow,sha-256,store-of-value,state-channel,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,galaxy-digital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,bitcoin-ecosystem,layer-1,ftx-bankruptcy-estate,2017-2018-alt-season,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",21000000.0,19883184.0,19883184.0,False,,1,,,,2025-06-25T07:44:00.000Z,106712.7326911576,46614147227.842155,-29.6187,0.23563435,1.34326315,1.67553591,-3.03272256,12.54425554,22.22066067,2121788899241.1016,64.5614,2240967386514.31,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:16:22.982549
1027,Ethereum,ETH,ethereum,10357,2015-08-07T00:00:00.000Z,"{pos,smart-contracts,ethereum-ecosystem,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,ethereum-pow-ecosystem,layer-1,ftx-bankruptcy-estate,sora-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,120718763.3691325,120718763.3691325,True,,2,,,,2025-06-25T07:43:00.000Z,2448.1748409136903,18811470529.7122,-27.5382,0.18598771,1.89767303,-3.27184271,-5.28085446,35.6276087,20.85099676,295540639306.5234,8.9922,295540639306.52,,2025-06-25T07:43:00.000Z,,,,,,2025-06-25 13:16:22.982549
825,Tether USDt,USDT,tether,133810,2015-02-25T00:00:00.000Z,"{stablecoin,asset-backed-stablecoin,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,156691510868.98206,159826220710.2283,True,,3,,,,2025-06-25T07:43:00.000Z,1.0003581091046965,68805800583.07784,-33.4118,-0.01336,-0.03145191,0.01805332,-0.00951108,-0.00661716,0.01157461,156747623525.6529,4.7692,159883455935.03,,2025-06-25T07:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-06-25 13:16:22.982549
52,XRP,XRP,xrp,1632,2013-08-04T00:00:00.000Z,"{medium-of-exchange,enterprise-solutions,xrp-ecosystem,arrington-xrp-capital-portfolio,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,ftx-bankruptcy-estate,2017-2018-alt-season,klaytn-ecosystem,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",100000000000.0,58938652386.0,99986013292.0,False,,4,,,,2025-06-25T07:44:00.000Z,2.1859795531096267,3002902292.457181,-39.142,0.20778137,0.0347066,1.49114659,-7.03893571,-2.45142439,-7.2216637,128838689003.63191,3.9201,218597955310.96,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:16:22.982549
1839,BNB,BNB,bnb,2592,2017-07-25T00:00:00.000Z,"{marketplace,centralized-exchange,payments,smart-contracts,alameda-research-portfolio,multicoin-capital-portfolio,bnb-chain-ecosystem,layer-1,alleged-sec-securities,celsius-bankruptcy-estate,binance-ecosystem,binance-listing}",,140885743.73,140885743.73,False,,5,,,,2025-06-25T07:44:00.000Z,645.8361578308678,1594387150.3835125,-10.6435,0.08798249,0.94442966,-0.85884787,-4.23388328,6.90272743,1.92301979,90989107423.72746,2.7686,90989107423.73,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:16:22.982549
5426,Solana,SOL,solana,940,2020-04-10T00:00:00.000Z,"{pos,platform,solana-ecosystem,cms-holdings-portfolio,kenetic-capital-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,okx-ventures-portfolio,layer-1,ftx-bankruptcy-estate,alleged-sec-securities,cmc-crypto-awards-2024,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,531332387.465298,603871580.1213876,True,,6,525236893.3,77264689797.37943,,2025-06-25T07:44:00.000Z,147.10446045009272,3412976309.4787374,-41.6487,0.51406431,1.58744381,-0.4225945,-17.34791227,-3.15746319,6.01040996,78161364177.74226,2.3783,88832202974.9,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:16:22.982549
3408,USDC,USDC,usd-coin,28864,2018-10-08T00:00:00.000Z,"{medium-of-exchange,stablecoin,asset-backed-stablecoin,coinbase-ventures-portfolio,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,61727021733.2419,61727021733.2419,False,,7,60901219650.23,60895624696.301346,,2025-06-25T07:43:00.000Z,0.9999081306752018,10933349460.729391,-30.0679,-0.00850342,-0.00305632,-0.00295136,0.00095659,-0.00353812,-0.00340483,61721350913.43346,1.8779,61721350913.43,,2025-06-25T07:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-06-25 13:16:22.982549
1958,TRON,TRX,tron,1190,2017-09-13T00:00:00.000Z,"{media,payments,tron-ecosystem,layer-1,dwf-labs-portfolio,alleged-sec-securities,2017-2018-alt-season,tron20-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,94811091071.5717,94811100848.7465,True,,8,71659659264.0,19638638393.26936,,2025-06-25T07:44:00.000Z,0.27405430886740645,466549756.84282756,-37.1626,-0.1031027,0.93209862,-0.04794751,0.62788735,11.01814854,17.69284799,25983388036.584312,0.7906,25983390716.06,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:16:22.982549
74,Dogecoin,DOGE,dogecoin,1240,2013-12-15T00:00:00.000Z,"{mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,osmosis-ecosystem,ftx-bankruptcy-estate,animal-memes,made-in-america,binance-ecosystem,binance-listing}",,149829846383.7052,149829846383.7052,True,,9,,,,2025-06-25T07:44:00.000Z,0.16666711131665438,862844593.5981163,-41.5403,0.2640104,1.88273843,-2.63835431,-27.40796495,-10.80094359,-14.82746233,24971707685.79022,0.7598,24971707685.79,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:16:22.982549
2010,Cardano,ADA,cardano,1534,2017-10-01T00:00:00.000Z,"{dpos,pos,platform,research,smart-contracts,staking,cardano-ecosystem,cardano,layer-1,alleged-sec-securities,2017-2018-alt-season,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",45000000000.0,35372023764.01945,44995088366.06753,False,,10,,,,2025-06-25T07:44:00.000Z,0.5854990024875097,653409802.476119,-43.6912,0.45795939,-0.02249481,-4.70492171,-24.23496433,-20.0970637,-20.70549435,20710284629.797874,0.6301,26347455111.94,,2025-06-25T07:44:00.000Z,,,,,,2025-06-25 13:16:22.982549
